ne_id,division
A0733-4A22-01,內湖區
A2967-4A21-01,中山區
A1952-4A21-51,中正區
A3171-4A21-01,中山區
A2961-4A21-51,信義區
A2948-4A22-01,信義區
A0486-4A21-51,內湖區
A0835-4A22-51,內湖區
A0202-4A21-51,中正區
A2018-4A22-51,內湖區
A3263-4A51-01,內湖區
A0246-4A21-51,大安區
A3756-4A22-01,大安區
A2653-4A21-51,信義區
A3663-4A21-01,中山區
A5531-4A21-51,中山區
A2605-4A22-51,松山區
A3515-4A22-01,文山區
A4425-4A51-01,大安區
A5126-4A51-01,萬華區
A3281-4A22-01,信義區
A3755-4A22-01,內湖區
A3799-4A22-01,內湖區
A3801-4A21-51,松山區
A3796-4A22-01,北投區
A1083-4A21-51,內湖區
A2613-4A21-51,大同區
A3735-4A21-51,北投區
A3833-4A22-01,南港區
A4892-4A53-01,松山區
A4555-4A51-01,中山區
A2991-4A22-01,松山區
A4397-4A22-01,內湖區
A2914-4A22-01,松山區
A2912-4A22-01,松山區
A2958-4A21-51,內湖區
A3804-4A21-51,中山區
AWH-4A21-51,萬華區
NJS-4A21-51,中山區
NJS-4A21-52,中山區
A4411-4A22-51,大安區
A3067-4A51-01,內湖區
A3811-4A22-01,北投區
A3063-4A21-01,文山區
A4811-4A51-01,南港區
A5449-4A21-51,內湖區
A5449-4A21-52,內湖區
A3030-4A21-01,內湖區
A3068-4A21-01,內湖區
A2897-4A21-01,中山區
A3074-4A21-01,中山區
A3012-4A21-01,中山區
A3232-4A21-01,內湖區
A3263-4A21-01,內湖區
A3448-4A21-01,內湖區
A3144-4A21-01,內湖區
A1710-4A21-51,內湖區
A5088-4A51-01,南港區
A2287-4A21-01,大安區
A3826-4A21-01,大安區
A3834-4A22-01,信義區
A1742-4A21-01,中正區
A3840-4A22-01,文山區
A2928-4A22-01,南港區
A5108-4A21-51,內湖區
A0889-4A22-01,士林區
A3866-4A22-01,士林區
A3853-4A22-01,中正區
A3864-4A22-01,南港區
A5486-4A21-51,中正區
A3865-4A22-01,大安區
A3870-4A22-01,大安區
A2266-4A22-51,大同區
A3844-4A22-51,信義區
A4740-4A22-51,大安區
A4508-4A51-01,文山區
A2330-4A21-51,信義區
A4314-4A51-01,信義區
A3825-4A21-51,信義區
A0626-4A21-51,內湖區
A0631-4A21-51,內湖區
A4507-4A51-01,文山區
A4976-4A51-01,大安區
A0243-4A22-51,內湖區
A0152-4A22-51,內湖區
A5058-4A22-51,南港區
A4315-4A51-01,中山區
A0542-4A21-51,內湖區
A3395-4A21-51,內湖區
A0442-4A21-51,內湖區
A0208-4A21-51,內湖區
A1059-4A21-51,內湖區
A1953-4A21-51,內湖區
A3545-4A21-51,北投區
A0046-4A21-51,松山區
A0082-4A21-51,松山區
A3726-4A22-51,信義區
A0316-4A21-51,松山區
A2608-4A21-51,信義區
A5510-4A21-51,文山區
A3857-4A22-01,大安區
A5408-4A22-51,中正區
A3828-4A22-01,大同區
A5626-4A51-01,南港區
A5662-4A22-51,信義區
A3167-4A22-51,松山區
A3404-4A21-51,信義區
A3839-4A22-01,松山區
A2736-4A21-51,中山區
A0182-4A21-51,中山區
A0563-4A21-51,中山區
A3877-4A22-51,中正區
A3797-4A22-01,士林區
A4981-4A51-01,信義區
A2596-4A22-51,信義區
A2881-4A22-01,中正區
A2882-4A22-01,中正區
A2883-4A22-01,中正區
A3099-4A22-01,中正區
A2070-4A21-51,內湖區
A0622-4A22-51,松山區
A3136-4A51-01,大安區
A1681-4A21-51,內湖區
A5509-4A51-51,內湖區
A0228-4A21-51,松山區
A0586-4A21-51,松山區
A3861-4A22-01,信義區
A0789-4A21-51,松山區
A2958-4A21-52,內湖區
A0029-4A21-51,中正區
A3653-4A22-01,大同區
A3902-4A22-01,信義區
A3903-4A22-01,信義區
A5371-4A21-51,內湖區
A5608-4A51-01,內湖區
A3882-4A22-01,中山區
A5014-4A51-01,內湖區
A3888-4A22-01,南港區
A3224-4A22-51,中正區
A1330-4A21-51,松山區
A2884-4A22-01,大安區
A2885-4A22-01,大安區
A2888-4A22-01,大安區
A2890-4A22-01,大安區
A2891-4A22-01,大安區
A2896-4A22-01,大安區
A3010-4A22-01,大安區
A3019-4A22-01,大安區
A3038-4A22-01,大安區
A3082-4A22-01,大安區
A3084-4A22-01,大安區
A3265-4A22-01,大安區
A3579-4A22-01,大安區
A0275-4A21-51,信義區
A0444-4A21-51,信義區
A0904-4A21-51,中正區
A0936-4A22-52,中山區
A1559-4A21-51,中正區
A1829-4A21-51,中正區
A0068-4A21-51,大安區
A3617-4A21-51,大安區
A0694-4A21-51,大安區
A1873-4A21-51,內湖區
A2325-4A21-51,內湖區
A1878-4A21-51,內湖區
A3900-4A22-01,大安區
A3951-4A22-01,文山區
A3714-4A22-01,中正區
A2306-4A22-01,中正區
A3949-4A22-01,萬華區
A0705-4A21-51,信義區
A2677-4A21-51,中正區
A3910-4A22-01,北投區
A3909-4A22-01,北投區
A0153-4A21-51,大安區
A4135-4A51-01,大安區
A3944-4A22-01,萬華區
A3713-4A22-01,中正區
A3917-4A22-01,萬華區
A3924-4A22-01,士林區
A1830-4A21-51,內湖區
A3923-4A22-01,北投區
A2122-4A21-51,內湖區
A4352-4A22-01,中山區
A1001-4A21-51,大安區
A0518-4A21-51,大安區
A0489-4A21-51,大安區
A0495-4A21-51,大安區
A2665-4A22-01,萬華區
A0496-4A21-51,內湖區
A3513-4A22-51,信義區
A3898-4A22-01,萬華區
A1730-4A22-51,中山區
A1982-4A21-51,中山區
A3947-4A22-51,中山區
A0482-4A22-51,中山區
A2676-4A21-51,中山區
A0449-4A51-51,中山區
A3958-4A22-01,松山區
A0860-4A22-51,信義區
A3831-4A22-01,中山區
A3921-4A22-51,北投區
A4246-4A22-51,中山區
A4071-4A51-01,文山區
A3876-4A22-01,北投區
A4741-4A21-51,內湖區
A1847-4A51-01,南港區
A2994-4A51-01,松山區
A1971-4A21-51,中山區
A2019-4A22-51,松山區
A3911-4A22-01,大安區
A3527-4A21-51,大安區
A3915-4A21-51,內湖區
A3143-4A21-52,內湖區
A4540-4A22-51,松山區
A1712-4A22-51,信義區
A0614-4A21-51,內湖區
A1913-4A21-51,內湖區
A2727-4A22-51,松山區
A2955-4A51-01,內湖區
A3983-4A22-01,內湖區
A2570-4A21-51,內湖區
A5507-4A22-51,信義區
A3964-4A22-01,文山區
A3172-4A51-01,中山區
A0210-4A21-51,南港區
A3918-4A21-51,內湖區
A3918-4A21-52,內湖區
A2180-4A22-51,中山區
A3478-4A22-51,中山區
A1737-4A22-01,文山區
A5563-4A51-01,信義區
A0822-4A21-51,中山區
A2299-4A21-51,內湖區
A4128-4A51-01,中正區
A4781-4A51-01,中正區
A3979-4A21-51,中山區
A0073-4A22-51,中山區
A3981-4A22-51,中山區
A4456-4A51-01,內湖區
A5367-4A22-51,中正區
A5363-4A22-51,中正區
A3969-4A22-01,大安區
A4378-4A22-01,萬華區
A2523-4A21-51,北投區
A2313-4A21-51,松山區
A2528-4A21-51,中山區
A3569-4A22-51,中山區
A2550-4A51-01,中山區
A4735-4A51-01,中山區
A1704-4A22-01,中山區
A3922-4A22-01,中山區
A2243-4A22-01,中山區
A3935-4A22-01,北投區
A3932-4A22-01,北投區
A3931-4A22-01,北投區
A3930-4A22-01,北投區
A3929-4A22-01,北投區
A3928-4A22-01,北投區
A3927-4A22-01,北投區
A3926-4A22-01,北投區
A3934-4A22-01,北投區
A3936-4A22-01,士林區
A5501-4A51-01,松山區
AWS-4A51-01,文山區
A3615-4A21-51,南港區
A4087-4A51-01,北投區
A3912-4A22-51,中山區
A1883-4A51-01,內湖區
A2083-4A22-51,大同區
A2953-4A22-51,大同區
A0120-4A22-51,中山區
A2080-4A21-51,萬華區
A4398-4A51-01,信義區
A0483-4A21-51,大安區
A2300-4A22-51,內湖區
A0556-4A21-52,大安區
A0556-4A21-51,大安區
A4797-4A22-51,中正區
A2830-4A51-01,松山區
A4936-4A51-01,中正區
A0488-4A22-51,松山區
A1332-4A22-51,松山區
A4982-4A22-51,中山區
A3586-4A22-51,大安區
A0643-4A22-51,中山區
A0112-4A21-51,內湖區
A2022-4A21-51,內湖區
A2847-4A22-51,內湖區
A4758-4A22-51,中正區
A1321-4A21-51,內湖區
A1695-4A22-01,北投區
A0140-4A21-51,信義區
A3997-4A22-01,大安區
A0127-4A22-51,信義區
A3519-4A21-51,信義區
A3438-4A22-51,中正區
A3972-4A22-51,中山區
A3992-4A22-51,中山區
A2430-4A22-01,松山區
A5364-4A22-51,中正區
A2980-4A22-51,內湖區
A4016-4A22-01,中山區
A0564-4A21-52,中山區
A3136-4A22-01,大安區
A3939-4A22-51,內湖區
A0725-4A21-51,內湖區
A0231-4A22-51,中山區
A4801-4A51-01,士林區
A5502-4A21-51,信義區
A4026-4A21-51,大安區
A0484-4A22-01,內湖區
A0484-4A22-51,內湖區
A5005-4A22-51,內湖區
A2362-4A22-01,內湖區
A0014-4A21-51,內湖區
A1887-4A21-51,內湖區
A2075-4A22-51,內湖區
A3148-4A22-01,北投區
A3637-4A22-51,內湖區
A0652-4A22-51,中正區
A1574-4A22-51,中正區
A1099-4A51-01,中正區
A4063-4A22-51,大同區
A0130-4A21-51,松山區
A5597-4A51-01,中山區
A2058-4A22-51,大安區
A4030-4A22-01,士林區
A0849-4A21-51,中正區
A0928-4A22-01,內湖區
A4027-4A22-01,大安區
A3437-4A21-51,松山區
A4026-4A22-01,大安區
A3984-4A22-51,信義區
A4065-4A22-51,松山區
A3231-4A51-01,內湖區
A5613-4A22-51,松山區
A0666-4A51-01,松山區
A3805-4A22-51,中山區
A4032-4A22-01,中山區
A1878-4A22-01,內湖區
A4096-4A22-01,松山區
A0842-4A22-01,中山區
A0880-4A22-51,大同區
A2410-4A22-51,大同區
A4073-4A22-01,中正區
A4087-4A22-01,北投區
A5434-4A22-51,中山區
A4090-4A22-01,北投區
A4708-4A22-51,大安區
A4028-4A22-01,大安區
A0267-4A21-51,內湖區
A1651-4A22-51,大安區
A0175-4A51-01,信義區
A2653-4A21-52,信義區
A3962-4A22-51,信義區
A4095-4A22-51,信義區
A1721-4A51-01,中山區
A1407-4A22-51,南港區
A2849-4A22-51,內湖區
A4040-4A22-51,內湖區
A5484-4A51-01,文山區
A1087-4A51-01,中山區
A5625-4A51-01,南港區
A4038-4A22-01,內湖區
A2502-4A22-51,松山區
A5544-4A22-51,松山區
A4072-4A22-01,信義區
A4139-4A22-01,信義區
A4322-4A51-01,南港區
A2222-4A51-01,中山區
A4118-4A22-01,萬華區
A2965-4A22-51,中山區
A2726-4A22-01,中山區
A5547-4A51-01,大安區
A3535-4A51-01,中正區
A0217-4A22-01,中山區
A4036-4A22-01,大安區
A1065-4A21-51,內湖區
A1085-4A22-51,中山區
A4025-4A22-02,北投區
A4128-4A22-01,中正區
A3385-4A22-01,大安區
A2030-4A22-51,北投區
A4015-4A22-01,內湖區
A1329-4A22-51,中山區
A1610-4A22-01,中山區
A4066-4A22-51,中山區
A2749-4A21-51,大安區
A5419-4A51-01,大安區
A4076-4A22-01,文山區
A5437-4A22-51,北投區
A1062-4A22-51,內湖區
A4146-4A22-01,中山區
A0883-4A22-01,士林區
A2713-4A22-51,信義區
A0752-4A22-01,士林區
A2473-4A51-01,大同區
A4142-4A22-01,文山區
A1099-4A22-01,中正區
NNH-4A21-56,內湖區
A0234-4A21-52,松山區
A4162-4A22-01,文山區
A5474-4A51-01,大安區
A3875-4A22-01,內湖區
A0263-4A21-53,內湖區
A0263-4A21-54,內湖區
A1987-4A22-51,內湖區
A4159-4A22-01,士林區
A4145-4A22-01,內湖區
A3220-4A21-51,中正區
A4177-4A22-51,大安區
A5545-4A22-51,松山區
A3522-4A51-01,中正區
A2630-4A22-51,南港區
A5567-4A22-51,北投區
A4071-4A22-01,大安區
A0015-4A21-51,信義區
A5349-4A51-01,中正區
F0732-4A22-01,文山區
A4125-4A22-51,南港區
A1386-4A22-51,內湖區
A4184-4A21-51,大同區
A4780-4A51-01,松山區
A4172-4A22-51,大同區
A4198-4A22-51,中山區
A1893-4A21-51,松山區
A0585-4A21-52,信義區
A3465-4A22-51,內湖區
A4211-4A22-01,內湖區
A4095-4A21-51,信義區
A4169-4A21-51,士林區
A4303-4A22-51,信義區
A0842-4A22-51,中山區
A0936-4A22-51,中山區
A4216-4A22-01,文山區
A4135-4A22-01,大安區
A3570-4A22-01,北投區
A4149-4A22-01,南港區
A4103-4A22-01,信義區
A2296-4A22-51,信義區
A1026-4A21-51,內湖區
A3031-4A51-01,信義區
A2726-4A51-01,中山區
A4143-4A22-01,文山區
A4102-4A22-01,信義區
A4191-4A22-51,信義區
A4218-4A22-51,信義區
A4138-4A22-01,中正區
A4151-4A22-01,萬華區
A0556-4A21-53,大安區
A4147-4A22-01,中山區
A4152-4A22-01,中正區
A4200-4A22-01,中山區
A2421-4A21-53,內湖區
A2421-4A22-51,內湖區
A2852-4A22-51,松山區
A5024-4A21-51,信義區
A4876-4A51-01,北投區
A5013-4A51-01,士林區
A5462-4A22-51,大安區
A3307-4A51-01,松山區
A3490-4A51-01,松山區
A3407-4A22-51,內湖區
A3675-4A21-52,內湖區
A4127-4A22-01,中山區
A1370-4A22-51,中山區
A4202-4A22-01,中山區
A2511-4A22-01,北投區
A0727-4A22-01,北投區
A1352-4A22-01,北投區
A0892-4A22-01,北投區
A4229-4A22-01,松山區
A4174-4A22-01,松山區
A4154-4A22-01,松山區
A4144-4A22-01,中正區
A4137-4A22-01,中正區
A4121-4A22-01,中正區
A4148-4A22-01,中正區
A4156-4A22-01,中正區
A4178-4A22-01,北投區
A4209-4A22-01,士林區
A1095-4A22-51,信義區
A3748-4A51-01,南港區
A0305-4A21-51,內湖區
A4444-4A51-01,文山區
A0998-4A22-51,北投區
A0307-4A22-51,大安區
A4184-4A22-51,大同區
A5591-4A22-51,中山區
A3280-4A51-01,內湖區
A2909-4A51-01,內湖區
A4204-4A21-51,中山區
A4241-4A22-01,大安區
A0381-4A22-52,信義區
A5057-4A22-51,南港區
A1520-4A22-51,松山區
A5027-4A22-51,中山區
A2134-4A22-51,大同區
A1004-4A22-51,內湖區
A4220-4A21-51,信義區
A4069-4A22-51,內湖區
A3432-4A21-51,內湖區
A3432-4A21-52,內湖區
A5435-4A22-51,中山區
A2706-4A22-01,大同區
A3159-4A22-01,大同區
A5579-4A21-51,北投區
A5659-4A21-51,內湖區
A4513-4A51-01,南港區
A5341-4A22-51,松山區
A5348-4A22-51,內湖區
A4239-4A22-51,松山區
A2957-4A22-51,松山區
A5052-4A22-51,內湖區
A4049-4A22-01,大安區
A1682-4A22-51,士林區
A0062-4A22-51,大同區
A4222-4A22-01,中山區
A4269-4A22-51,中山區
A4269-4A22-01,中山區
A3939-4A21-51,內湖區
A5372-4A51-01,內湖區
A4179-4A22-51,中山區
A3147-4A22-52,內湖區
A3446-4A22-51,松山區
A4242-4A22-01,松山區
A2263-4A22-01,中正區
A4234-4A22-01,中山區
A4289-4A22-51,松山區
A4283-4A22-01,大安區
A4286-4A22-51,內湖區
A4176-4A22-51,松山區
A4273-4A22-01,內湖區
A4270-4A22-51,松山區
A4235-4A22-01,中山區
A1399-4A22-01,大同區
A4384-4A22-01,信義區
A4193-4A22-01,北投區
A4296-4A22-51,大安區
A5635-4A22-51,中山區
A5414-4A21-51,中正區
A4316-4A22-51,內湖區
A3434-4A22-51,信義區
A4300-4A22-51,中山區
A5365-4A22-51,中正區
A4287-4A22-51,中山區
A4261-4A22-01,大同區
A1709-4A22-51,大同區
A4284-4A22-51,內湖區
A1961-4A22-51,大安區
A2332-4A21-51,內湖區
A4276-4A22-51,中正區
A4241-4A51-01,大安區
A2317-4A51-01,中山區
A3213-4A21-51,萬華區
A2237-4A21-51,內湖區
A3480-4A22-51,中山區
A4298-4A22-51,松山區
A5050-4A22-51,信義區
A5555-4A21-51,內湖區
A0198-4A22-51,中山區
A2965-4A22-52,中山區
A5338-4A21-51,內湖區
A0347-4A22-51,內湖區
A2810-4A22-51,大安區
A4271-4A22-01,文山區
A5629-4A22-51,松山區
A4918-4A51-01,中正區
A0111-4A22-51,大安區
A5468-4A51-01,中正區
A4349-4A22-51,北投區
A4357-4A22-51,中正區
A4334-4A22-51,中正區
A5556-4A22-51,松山區
A2957-4A21-52,松山區
A5237-4A22-51,內湖區
A5490-4A51-01,南港區
A1382-4A22-01,內湖區
A2009-4A22-51,內湖區
A4335-4A22-51,中山區
A2959-4A22-51,大同區
A3915-4A21-52,內湖區
A4407-4A22-01,信義區
A2144-4A22-51,北投區
A4385-4A22-01,信義區
A1322-4A22-01,大同區
A0118-4A22-51,松山區
A0085-4A22-01,大安區
A3882-4A51-01,中山區
A4104-4A51-01,中山區
A4387-4A22-01,大安區
A4386-4A22-01,大安區
A2325-4A21-52,內湖區
A4205-4A22-01,士林區
A3614-4A51-01,北投區
A1422-4A21-51,中正區
A2821-4A51-01,中山區
A4404-4A21-51,信義區
A4368-4A22-01,松山區
A1718-4A51-01,中山區
A2717-4A51-01,中山區
A1704-4A51-01,中山區
A4492-4A51-01,士林區
A1925-4A21-53,內湖區
A4275-4A22-01,文山區
A4021-4A22-01,士林區
A4359-4A22-01,中山區
A4360-4A22-01,中山區
A4361-4A22-01,中山區
A1710-4A21-52,內湖區
A4482-4A51-01,北投區
A5380-4A51-01,文山區
A2991-4A51-01,松山區
A2912-4A51-01,松山區
A2913-4A51-01,松山區
A2922-4A51-01,松山區
A2920-4A51-01,松山區
A2924-4A51-01,松山區
A2990-4A51-01,松山區
A3073-4A51-01,內湖區
A3092-4A51-01,信義區
A3039-4A51-01,信義區
A3049-4A51-01,信義區
A3009-4A51-01,信義區
A3045-4A51-01,信義區
A3070-4A51-01,信義區
A3158-4A51-01,內湖區
A5374-4A22-51,文山區
A3186-4A51-01,內湖區
A3896-4A51-01,內湖區
A3004-4A22-51,松山區
A4506-4A22-51,松山區
A5525-4A22-51,大安區
A5526-4A22-51,大安區
A3247-4A22-51,松山區
A3423-4A22-51,文山區
NNH-4A21-57,內湖區
NNH-4A21-58,內湖區
A0496-4A22-51,內湖區
A4250-4A22-01,士林區
A0059-4A51-01,中山區
A0091-4A51-01,中山區
A2036-4A51-01,中山區
A2720-4A51-01,中山區
A2786-4A51-01,中山區
A3547-4A51-01,中山區
A3014-4A51-01,信義區
A3034-4A51-01,信義區
A3277-4A51-01,信義區
A3276-4A51-01,信義區
A3065-4A51-01,信義區
A2928-4A51-01,南港區
A3083-4A51-01,信義區
A3272-4A51-01,信義區
A5642-4A21-51,中正區
A2194-4A51-01,中山區
A2834-4A51-01,松山區
A0145-4A51-01,南港區
A2394-4A51-01,信義區
A3311-4A51-01,信義區
A3312-4A51-01,信義區
A3844-4A51-01,信義區
A3679-4A51-01,信義區
A3810-4A51-01,信義區
A3861-4A51-01,信義區
A3381-4A51-01,南港區
A0101-4A51-01,南港區
A3980-4A51-01,南港區
A5248-4A51-01,內湖區
A3110-4A51-01,中山區
A2769-4A51-01,中山區
A2442-4A51-01,中山區
A0067-4A51-01,中山區
A0240-4A51-01,中山區
A2638-4A51-01,大同區
A2719-4A51-01,中山區
A2732-4A51-01,中山區
A2828-4A51-01,中山區
A1720-4A51-01,中山區
A4295-4A51-01,中山區
A2353-4A51-01,中山區
A2151-4A51-01,中山區
A3629-4A51-01,中山區
A5495-4A22-51,中正區
A3006-4A22-51,南港區
A2302-4A51-01,中山區
A2775-4A51-01,中山區
A2664-4A51-01,中山區
A3839-4A51-01,松山區
A2771-4A51-01,松山區
A2772-4A51-01,松山區
A0116-4A51-01,松山區
A3645-4A51-01,南港區
A3363-4A51-01,南港區
A3296-4A51-01,南港區
A3052-4A51-01,南港區
A3101-4A51-01,中山區
A0204-4A51-01,中山區
A0773-4A51-01,中正區
A1378-4A51-01,中正區
A1738-4A51-01,中正區
A2799-4A51-01,中正區
A3217-4A51-01,中正區
A1766-4A51-01,中正區
A3235-4A51-01,中正區
A2475-4A51-01,中山區
A4200-4A51-01,中山區
A2670-4A51-01,中山區
A3455-4A51-01,松山區
A3656-4A51-01,松山區
A3456-4A51-01,松山區
A2819-4A51-01,信義區
A0705-4A51-01,信義區
A0585-4A51-01,信義區
A0233-4A51-01,信義區
A3548-4A53-01,信義區
A3105-4A53-01,信義區
A3216-4A51-01,信義區
A4427-4A22-51,大安區
A0080-4A51-01,大安區
A2855-4A51-01,南港區
A3703-4A51-01,南港區
A3466-4A51-01,松山區
A3324-4A51-01,松山區
A4329-4A51-01,南港區
A1379-4A51-01,南港區
A3020-4A51-01,大安區
A3088-4A51-01,大安區
A3072-4A51-01,大安區
A3033-4A51-01,大安區
A2894-4A51-01,大安區
A2895-4A51-01,大安區
A3018-4A51-01,大安區
A3098-4A51-01,大安區
A3036-4A51-01,大安區
A3409-4A51-01,大安區
A3145-4A51-01,大安區
A2876-4A51-01,大安區
A2877-4A51-01,大安區
A3086-4A51-01,大安區
A3084-4A51-01,大安區
A3038-4A51-01,大安區
A2896-4A51-01,大安區
A3579-4A51-01,大安區
A2883-4A51-01,大安區
A2884-4A51-01,大安區
A1610-4A51-01,中山區
A2888-4A51-01,大安區
A2890-4A51-01,大安區
A2891-4A51-01,大安區
A2881-4A51-01,中正區
A2882-4A51-01,中正區
A3082-4A51-01,大安區
A3393-4A51-01,內湖區
A3019-4A51-01,大安區
A3622-4A51-01,內湖區
A0224-4A51-01,大同區
A2613-4A51-01,大同區
A2423-4A51-01,中山區
A1703-4A51-01,大同區
A2615-4A51-01,大同區
A3210-4A51-01,內湖區
A3209-4A51-01,內湖區
A1047-4A51-01,內湖區
A3299-4A51-01,內湖區
A3030-4A51-01,內湖區
A0224-4A22-01,大同區
A3451-4A51-01,中山區
A3452-4A51-01,中山區
A5561-4A22-51,信義區
A1422-4A51-01,中正區
A1723-4A51-01,中正區
A3544-4A51-01,中正區
A1569-4A51-01,中正區
A2364-4A51-01,中正區
A3750-4A51-01,萬華區
A3323-4A51-01,中正區
A2938-4A51-01,萬華區
A3949-4A51-01,萬華區
A2263-4A51-01,萬華區
A2277-4A51-01,萬華區
A2275-4A51-01,萬華區
A2264-4A51-01,萬華區
A2600-4A51-01,萬華區
A2477-4A51-01,萬華區
A2478-4A51-01,萬華區
A2268-4A51-01,萬華區
A3241-4A51-01,萬華區
A2665-4A51-01,萬華區
A2628-4A51-01,萬華區
A2755-4A51-01,萬華區
A2936-4A51-01,萬華區
A2513-4A51-01,中正區
A3062-4A51-01,中正區
A2459-4A51-01,中正區
A2291-4A51-01,中正區
A4402-4A51-01,中正區
A2632-4A51-01,中正區
A2230-4A51-01,中正區
A4422-4A22-51,中正區
A4002-4A51-01,中正區
A0161-4A51-01,中正區
A2684-4A51-01,中正區
A3700-4A51-01,中正區
A3713-4A51-01,中正區
A1350-4A51-01,北投區
A2511-4A51-01,北投區
A2842-4A51-01,北投區
A1351-4A51-01,北投區
A1692-4A51-01,北投區
A2762-4A51-01,北投區
A3612-4A51-01,北投區
A2709-4A51-01,北投區
A0734-4A51-01,北投區
A4432-4A22-51,松山區
A2701-4A51-01,北投區
A0891-4A51-01,北投區
A3230-4A51-01,北投區
A2642-4A51-01,士林區
A2698-4A51-01,士林區
A3624-4A51-01,北投區
A3295-4A51-01,北投區
A3343-4A53-01,北投區
A3022-4A53-01,北投區
A3346-4A53-01,士林區
A3023-4A53-01,士林區
A3093-4A53-01,士林區
A2369-4A51-01,大安區
A3379-4A51-01,大安區
A2816-4A51-01,大安區
